Date,Name,Type,StrikePrice,ExpiryDay,Price,ClosePrice,LowPrice,HighPrice,OpenPrice
2017-03-29,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.3,0.25,0.5,0.5
2017-03-30,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.05,0.05,0.1,0.1
2017-03-01,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,29.35,26.75,38.0,38.0
2017-03-02,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,32.65,20.8,36.15,25.8
2017-03-03,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,30.0,28.0,38.45,29.1
2017-03-06,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,22.75,21.95,28.45,26.55
2017-03-07,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,23.2,20.0,24.8,20.0
2017-03-08,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,24.5,22.0,32.95,22.0
2017-03-09,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,25.25,21.65,30.75,30.2
2017-03-10,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,21.5,17.8,25.2,22.15
2017-03-14,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.7,4.05,15.3,15.3
2017-03-15,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.4,3.9,5.0,4.85
2017-03-16,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.9,2.65,3.4,3.1
2017-03-17,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.7,2.2,3.0,2.25
2017-03-20,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.6,1.45,2.5,2.0
2017-03-21,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,1.2,1.5,1.3
2017-03-22,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.95,0.6,2.05,0.6
2017-03-23,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.1,0.95,1.9,1.55
2017-03-24,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,0.35,1.45,0.35
2017-03-27,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.9,0.8,1.5,1.5
2017-03-28,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.7,0.6,0.8,0.65
2017-03-29,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.3,0.25,0.5,0.5
2017-03-30,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.05,0.05,0.1,0.1
2017-05-02,NIFTY,PE,9000,2017-05-25 00:00:00,,19.75,16.75,27.5,18.15
2017-05-03,NIFTY,PE,9000,2017-05-25 00:00:00,,20.25,16.65,22.3,17.0
2017-05-04,NIFTY,PE,9000,2017-05-25 00:00:00,,15.25,14.45,19.7,15.65
2017-03-01,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,29.35,26.75,38.0,38.0
2017-03-02,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,32.65,20.8,36.15,25.8
2017-03-03,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,30.0,28.0,38.45,29.1
2017-03-06,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,22.75,21.95,28.45,26.55
2017-03-07,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,23.2,20.0,24.8,20.0
2017-03-08,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,24.5,22.0,32.95,22.0
2017-03-09,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,25.25,21.65,30.75,30.2
2017-03-10,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,21.5,17.8,25.2,22.15
2017-03-14,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.7,4.05,15.3,15.3
2017-03-15,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.4,3.9,5.0,4.85
2017-03-16,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.9,2.65,3.4,3.1
2017-03-17,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.7,2.2,3.0,2.25
2017-03-20,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.6,1.45,2.5,2.0
2017-03-21,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,1.2,1.5,1.3
2017-03-22,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.95,0.6,2.05,0.6
2017-03-23,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.1,0.95,1.9,1.55
2017-03-24,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,0.35,1.45,0.35
2017-03-27,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.9,0.8,1.5,1.5
2017-03-28,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.7,0.6,0.8,0.65
2017-03-29,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.3,0.25,0.5,0.5
2017-03-30,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.05,0.05,0.1,0.1
2017-03-01,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,29.35,26.75,38.0,38.0
2017-03-02,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,32.65,20.8,36.15,25.8
2017-03-03,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,30.0,28.0,38.45,29.1
2017-03-06,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,22.75,21.95,28.45,26.55
2017-03-07,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,23.2,20.0,24.8,20.0
2017-03-08,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,24.5,22.0,32.95,22.0
2017-03-09,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,25.25,21.65,30.75,30.2
2017-03-10,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,21.5,17.8,25.2,22.15
2017-03-14,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.7,4.05,15.3,15.3
2017-03-15,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.4,3.9,5.0,4.85
2017-03-16,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.9,2.65,3.4,3.1
2017-03-17,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.7,2.2,3.0,2.25
2017-03-20,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.6,1.45,2.5,2.0
2017-03-21,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,1.2,1.5,1.3
2017-03-22,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.95,0.6,2.05,0.6
2017-03-23,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.1,0.95,1.9,1.55
2017-03-24,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,0.35,1.45,0.35
2017-03-27,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.9,0.8,1.5,1.5
2017-03-28,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.7,0.6,0.8,0.65
2017-03-29,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.3,0.25,0.5,0.5
2017-03-30,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.05,0.05,0.1,0.1
2017-03-01,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,29.35,26.75,38.0,38.0
2017-03-02,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,32.65,20.8,36.15,25.8
2017-03-03,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,30.0,28.0,38.45,29.1
2017-03-06,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,22.75,21.95,28.45,26.55
2017-03-07,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,23.2,20.0,24.8,20.0
2017-03-08,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,24.5,22.0,32.95,22.0
2017-03-09,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,25.25,21.65,30.75,30.2
2017-03-10,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,21.5,17.8,25.2,22.15
2017-03-14,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.7,4.05,15.3,15.3
2017-03-15,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.4,3.9,5.0,4.85
2017-03-16,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.9,2.65,3.4,3.1
2017-03-17,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.7,2.2,3.0,2.25
2017-03-20,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.6,1.45,2.5,2.0
2017-03-21,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,1.2,1.5,1.3
2017-03-22,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.95,0.6,2.05,0.6
2017-03-23,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.1,0.95,1.9,1.55
2017-03-24,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,0.35,1.45,0.35
2017-03-27,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.9,0.8,1.5,1.5
2017-03-28,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.7,0.6,0.8,0.65
2017-03-29,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.3,0.25,0.5,0.5
2017-03-30,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.05,0.05,0.1,0.1
2017-03-01,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,29.35,26.75,38.0,38.0
2017-03-02,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,32.65,20.8,36.15,25.8
2017-03-03,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,30.0,28.0,38.45,29.1
2017-03-06,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,22.75,21.95,28.45,26.55
2017-03-07,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,23.2,20.0,24.8,20.0
2017-03-08,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,24.5,22.0,32.95,22.0
2017-03-09,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,25.25,21.65,30.75,30.2
2017-03-10,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,21.5,17.8,25.2,22.15
2017-03-14,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.7,4.05,15.3,15.3
2017-03-15,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.4,3.9,5.0,4.85
2017-03-16,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.9,2.65,3.4,3.1
2017-03-17,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.7,2.2,3.0,2.25
2017-03-20,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.6,1.45,2.5,2.0
2017-03-21,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,1.2,1.5,1.3
2017-03-22,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.95,0.6,2.05,0.6
2017-03-23,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.1,0.95,1.9,1.55
2017-03-24,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,0.35,1.45,0.35
2017-03-27,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.9,0.8,1.5,1.5
2017-03-28,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.7,0.6,0.8,0.65
2017-03-29,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.3,0.25,0.5,0.5
2017-03-30,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.05,0.05,0.1,0.1
2017-05-05,NIFTY,PE,9000,2017-05-25 00:00:00,,20.6,15.6,23.55,15.6
2017-05-08,NIFTY,PE,9000,2017-05-25 00:00:00,,13.7,12.55,18.05,17.6
2017-05-09,NIFTY,PE,9000,2017-05-25 00:00:00,,11.2,9.8,14.15,12.85
2017-05-10,NIFTY,PE,9000,2017-05-25 00:00:00,,7.6,7.25,10.0,9.55
2017-05-11,NIFTY,PE,9000,2017-05-25 00:00:00,,6.0,5.15,7.75,5.55
2017-03-01,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,29.35,26.75,38.0,38.0
2017-03-02,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,32.65,20.8,36.15,25.8
2017-03-03,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,30.0,28.0,38.45,29.1
2017-03-06,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,22.75,21.95,28.45,26.55
2017-03-07,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,23.2,20.0,24.8,20.0
2017-03-08,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,24.5,22.0,32.95,22.0
2017-03-09,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,25.25,21.65,30.75,30.2
2017-03-10,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,21.5,17.8,25.2,22.15
2017-03-14,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.7,4.05,15.3,15.3
2017-03-15,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,4.4,3.9,5.0,4.85
2017-03-16,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.9,2.65,3.4,3.1
2017-03-17,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,2.7,2.2,3.0,2.25
2017-03-20,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.6,1.45,2.5,2.0
2017-03-21,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,1.2,1.5,1.3
2017-03-22,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.95,0.6,2.05,0.6
2017-03-23,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.1,0.95,1.9,1.55
2017-03-24,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,1.3,0.35,1.45,0.35
2017-03-27,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.9,0.8,1.5,1.5
2017-03-28,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.7,0.6,0.8,0.65
2017-03-29,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.3,0.25,0.5,0.5
2017-03-30,NIFTY,PE,8600,2017-03-30 00:00:00,0.0,0.05,0.05,0.1,0.1
2017-05-02,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,19.75,16.75,27.5,18.15
2017-05-03,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,20.25,16.65,22.3,17.0
2017-05-04,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,15.25,14.45,19.7,15.65
2017-05-05,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,20.6,15.6,23.55,15.6
2017-05-08,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,13.7,12.55,18.05,17.6
2017-05-09,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,11.2,9.8,14.15,12.85
2017-05-10,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,7.6,7.25,10.0,9.55
2017-05-11,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,6.0,5.15,7.75,5.55
2017-05-12,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,5.65,5.0,6.85,5.0
2017-05-15,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,3.75,3.55,5.4,4.2
2017-05-16,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,2.95,2.55,3.45,3.45
2017-05-17,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,3.2,2.75,3.3,2.95
2017-05-18,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,3.65,2.85,4.3,4.1
2017-05-19,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,2.4,2.0,3.85,2.7
2017-05-22,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,1.15,0.9,1.4,1.2
2017-05-23,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,3.1,0.75,4.6,0.9
2017-05-24,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,0.75,0.6,4.0,1.4
2017-05-25,NIFTY,PE,9000,2017-05-25 00:00:00,0.0,0.05,0.05,0.15,0.1
2017-05-31,NIFTY,PE,9300,2017-06-29 00:00:00,,30.2,27.2,35.2,31.35
2017-06-01,NIFTY,PE,9300,2017-06-29 00:00:00,,25.85,24.85,33.75,32.35
2017-06-02,NIFTY,PE,9300,2017-06-29 00:00:00,,20.35,17.55,22.25,20.75
2017-06-05,NIFTY,PE,9300,2017-06-29 00:00:00,,16.05,14.4,21.8,21.8
2017-06-06,NIFTY,PE,9300,2017-06-29 00:00:00,,17.15,13.5,18.65,15.0
2017-06-07,NIFTY,PE,9300,2017-06-29 00:00:00,,14.75,13.5,17.85,16.3
2017-06-08,NIFTY,PE,9300,2017-06-29 00:00:00,,15.15,12.05,16.55,13.0
2017-06-09,NIFTY,PE,9300,2017-06-29 00:00:00,,11.8,11.2,18.7,15.8
2017-05-31,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,30.2,27.2,35.2,31.35
2017-06-01,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,25.85,24.85,33.75,32.35
2017-06-02,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,20.35,17.55,22.25,20.75
2017-06-05,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,16.05,14.4,21.8,21.8
2017-06-06,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,17.15,13.5,18.65,15.0
2017-06-07,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,14.75,13.5,17.85,16.3
2017-06-08,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,15.15,12.05,16.55,13.0
2017-06-09,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,11.8,11.2,18.7,15.8
2017-06-12,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,15.2,13.6,16.4,15.0
2017-06-13,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,13.75,8.1,14.35,12.15
2017-06-14,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,10.5,9.35,14.6,11.45
2017-06-15,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,11.35,9.6,13.35,9.75
2017-06-16,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,9.05,8.3,11.3,10.2
2017-06-19,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,3.95,3.2,7.5,7.5
2017-06-20,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,3.55,3.05,3.85,3.35
2017-06-21,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,3.4,2.95,5.0,5.0
2017-06-22,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,3.8,1.9,4.45,2.8
2017-06-23,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,3.45,2.8,5.4,4.4
2017-06-27,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,2.95,1.5,6.2,2.55
2017-06-28,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,1.55,0.9,4.4,4.4
2017-06-29,NIFTY,PE,9300,2017-06-29 00:00:00,0.0,0.1,0.05,0.6,0.05
2017-06-30,NIFTY,PE,9200,2017-07-27 00:00:00,,29.65,27.05,42.0,34.5
2017-07-03,NIFTY,PE,9200,2017-07-27 00:00:00,,15.6,14.45,28.65,28.65
2017-07-04,NIFTY,PE,9200,2017-07-27 00:00:00,,14.55,13.3,18.5,13.9
2017-06-30,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,29.65,27.05,42.0,34.5
2017-07-03,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,15.6,14.45,28.65,28.65
2017-07-04,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,14.55,13.3,18.5,13.9
2017-07-05,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,12.45,12.05,15.0,13.05
2017-07-06,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,9.45,7.7,12.3,11.4
2017-07-07,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,7.9,7.2,10.35,10.35
2017-07-10,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,5.15,4.45,6.4,5.7
2017-07-11,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,5.3,4.15,5.5,4.3
2017-07-12,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,4.3,4.05,5.45,5.15
2017-07-13,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,4.3,3.6,4.55,3.6
2017-07-14,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,3.95,3.25,4.4,3.25
2017-07-17,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,2.8,2.6,3.45,2.95
2017-07-18,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,2.5,2.3,3.15,2.7
2017-07-19,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,2.25,1.95,2.4,2.15
2017-07-20,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,1.7,1.6,1.9,1.7
2017-07-21,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,1.4,1.35,1.7,1.35
2017-07-24,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,1.05,0.8,1.15,1.05
2017-07-25,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,0.9,0.7,1.1,0.7
2017-07-26,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,0.7,0.55,0.8,0.75
2017-07-27,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,0.1,0.05,0.2,0.1
2017-06-30,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,29.65,27.05,42.0,34.5
2017-07-03,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,15.6,14.45,28.65,28.65
2017-07-04,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,14.55,13.3,18.5,13.9
2017-07-05,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,12.45,12.05,15.0,13.05
2017-07-06,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,9.45,7.7,12.3,11.4
2017-07-07,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,7.9,7.2,10.35,10.35
2017-07-10,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,5.15,4.45,6.4,5.7
2017-07-11,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,5.3,4.15,5.5,4.3
2017-07-12,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,4.3,4.05,5.45,5.15
2017-07-13,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,4.3,3.6,4.55,3.6
2017-07-14,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,3.95,3.25,4.4,3.25
2017-07-17,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,2.8,2.6,3.45,2.95
2017-07-18,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,2.5,2.3,3.15,2.7
2017-07-19,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,2.25,1.95,2.4,2.15
2017-07-20,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,1.7,1.6,1.9,1.7
2017-07-21,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,1.4,1.35,1.7,1.35
2017-07-24,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,1.05,0.8,1.15,1.05
2017-07-25,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,0.9,0.7,1.1,0.7
2017-07-26,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,0.7,0.55,0.8,0.75
2017-07-27,NIFTY,PE,9200,2017-07-27 00:00:00,0.0,0.1,0.05,0.2,0.1
2017-07-31,NIFTY,PE,9800,2017-08-31 00:00:00,,43.55,41.0,51.8,51.8
2017-07-26,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,52.95,49.4,64.25,62.1
2017-07-27,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,49.75,35.0,53.0,50.55
2017-07-28,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,51.95,49.3,66.95,58.75
2017-07-31,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,43.55,41.0,51.8,51.8
2017-08-01,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,37.25,35.25,45.5,42.55
2017-08-02,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,39.0,33.15,43.1,34.95
2017-08-03,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,42.2,36.55,46.3,42.2
2017-08-04,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,29.6,25.55,46.35,43.3
2017-08-07,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,28.45,25.05,40.9,32.4
2017-08-08,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,47.0,25.7,59.15,27.65
2017-08-09,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,67.4,49.6,73.35,50.05
2017-08-10,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,88.85,62.9,114.35,79.9
2017-08-11,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,145.5,112.1,164.95,120.1
2017-08-14,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,100.4,89.2,123.8,123.7
2017-08-16,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,61.15,59.7,117.6,93.65
2017-08-17,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,54.25,46.1,65.4,55.0
2017-08-18,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,68.6,62.65,96.0,63.95
2017-08-21,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,99.05,51.05,107.0,62.55
2017-08-22,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,83.15,62.05,94.4,77.85
2017-08-23,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,38.65,33.85,74.55,74.55
2017-08-24,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,29.6,25.8,38.45,35.65
2017-08-28,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,12.9,9.35,21.75,21.75
2017-08-29,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,44.35,16.05,53.0,19.0
2017-08-30,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,8.0,5.25,29.95,29.95
2017-08-31,NIFTY,PE,9800,2017-08-31 00:00:00,0.0,0.1,0.05,6.8,4.9
2017-08-28,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,39.65,35.6,46.85,45.0
2017-08-29,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,64.45,43.05,68.1,50.0
2017-08-30,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,42.7,37.8,51.55,51.55
2017-08-31,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,32.45,30.5,46.35,46.35
2017-09-01,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,22.8,21.6,32.35,30.6
2017-09-04,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,37.65,22.8,51.3,25.0
2017-09-05,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,30.75,28.0,39.75,33.8
2017-09-06,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,33.75,31.05,41.2,38.25
2017-09-07,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,28.8,25.3,33.1,26.65
2017-09-08,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,27.7,24.45,32.45,25.75
2017-09-11,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,15.5,13.3,20.5,19.7
2017-09-12,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,9.45,8.5,13.4,12.45
2017-09-13,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,10.45,8.2,11.05,10.8
2017-09-14,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,8.0,7.6,10.8,10.8
2017-09-15,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,7.25,6.1,10.5,9.9
2017-09-18,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,3.95,3.65,9.75,5.5
2017-09-19,NIFTY,PE,9600,2017-09-28 00:00:00,0.0,3.35,3.05,4.05,4.05
